room_type,number_of_reviews,calculated_host_listings_count,availability_365,price
0,30,3,0,200
1,0,1,62,250
0,9,1,94,95
1,5,1,158,175
0,24,2,190,85
0,31,2,41,65
0,1,1,0,75
0,16,1,342,75
0,0,1,0,65
1,25,1,55,185
0,0,1,0,90
1,16,1,0,100
1,2,1,0,175
1,6,1,0,129
2,0,2,72,200
1,0,1,0,250
1,0,2,153,200
1,8,1,277,102
1,51,1,25,160
1,19,1,0,280
0,43,2,176,105
0,3,1,0,60
1,37,1,71,160
2,9,2,0,147
0,1,2,0,150
1,1,1,0,299
0,0,1,6,44
1,1,1,0,150
0,2,1,283,50
0,23,1,177,70
0,3,1,0,50
1,12,1,0,50
1,2,1,0,75
0,7,1,0,60
0,14,1,89,150
0,35,3,331,179
1,7,1,0,299
1,3,2,0,130
0,0,2,0,80
2,0,1,0,55
0,67,1,63,90
1,24,1,290,200
0,13,2,6,43
0,0,2,0,50
1,8,1,0,125
1,3,1,24,150
1,3,1,89,120
1,0,1,67,125
0,51,3,276,80
0,3,1,79,80
1,5,2,246,99
0,62,1,118,95
0,45,1,57,52
0,2,2,146,75
0,70,2,173,46
1,31,2,0,140
1,4,1,155,125
0,0,2,0,65
0,1,1,0,52
1,30,1,274,250
0,13,2,141,38
0,1,1,0,40
1,31,1,33,175
1,4,1,0,65
0,49,1,14,50
0,4,1,0,130
1,1,1,0,120
1,3,1,0,220
1,2,1,0,120
0,21,1,280,45
0,4,1,180,50
0,11,1,0,100
0,4,1,0,40
1,2,1,0,97
0,1,1,0,85
1,0,2,7,195
0,1,1,0,50
0,2,1,0,40
0,2,1,365,200
1,0,1,0,160
1,1,1,0,85
0,9,3,79,39
0,41,3,358,55
0,0,1,20,60
1,18,1,0,140
1,13,1,0,120
1,1,1,0,100
1,0,1,160,120
1,0,1,0,149
1,0,1,0,165
0,2,1,0,60
0,0,1,0,46
0,2,1,0,150
1,9,1,27,140
1,13,1,10,159
0,0,2,364,65
1,13,1,0,119
0,56,1,4,120
1,33,1,23,100
0,1,1,0,42
0,8,1,0,55
1,29,1,0,129
1,2,1,9,170
0,4,1,0,69
1,1,1,83,300
1,3,1,0,180
1,5,1,18,215
1,11,1,3,140
1,8,1,0,135
1,27,1,0,179
1,5,1,0,140
1,20,2,227,110
0,1,1,365,100
0,0,1,0,40
1,3,1,0,180
2,0,2,0,100
1,14,1,0,175
0,0,1,170,72
0,2,1,0,47
0,0,1,180,73
0,13,3,16,57
0,2,1,0,75
1,12,1,0,105
1,2,1,0,150
1,0,1,0,285
0,3,1,0,45
1,2,1,0,115
0,26,1,0,50
1,11,1,0,125
0,16,1,0,85
1,17,1,1,149
1,33,1,73,120
0,2,1,35,99
1,1,1,16,200
1,2,1,0,75
0,7,1,0,47
1,9,1,0,215
1,1,1,349,205
0,9,1,0,80
1,0,1,0,250
2,11,1,270,150
1,26,1,8,220
0,0,1,0,150
0,27,1,0,155
1,4,1,0,200
1,9,1,35,100
1,0,3,84,70
0,0,3,360,130
0,13,2,24,89
0,1,1,0,80
1,17,1,56,125
0,0,1,0,50
0,5,3,61,40
1,2,1,0,175
0,14,3,20,75
0,5,1,0,75
1,17,1,31,153
0,3,1,0,40
1,0,1,0,125
0,0,1,0,69
0,0,1,0,50
0,10,1,364,250
0,14,2,36,45
1,17,1,0,175
1,8,1,0,270
0,25,2,0,49
0,29,1,82,85
0,1,1,0,60
1,3,1,118,249
0,0,1,55,85
0,0,1,0,36
0,5,2,361,30
0,27,2,214,28
0,13,1,34,48
0,42,1,115,115
1,12,1,308,170
0,29,2,232,60
1,1,2,160,109
0,1,1,0,110
1,4,1,0,200
1,10,1,321,235
0,1,1,0,100
1,0,1,0,300
1,3,1,0,120
0,2,1,0,45
1,23,1,3,145
1,12,1,0,180
0,23,1,0,65
1,1,1,0,150
1,1,1,0,200
1,0,2,0,120
0,2,1,0,43
0,69,2,49,75
0,0,1,0,95
1,19,1,18,144
1,51,2,194,95
1,0,1,0,200
0,0,1,0,79
0,39,1,176,57
1,1,1,279,225
1,0,1,0,125
1,9,1,11,225
1,69,1,110,300
0,9,2,174,60
0,2,1,52,75
0,3,2,0,139
0,0,1,0,90
1,36,1,36,170
0,47,3,90,50
1,6,1,11,280
1,19,1,0,120
1,7,1,189,320
0,9,1,330,100
0,0,1,0,60
1,0,1,0,199
1,3,1,6,225
1,1,1,64,250
1,26,2,317,72
0,3,1,0,70
0,6,1,2,50
0,0,1,0,125
1,6,1,0,150
1,20,1,1,135
1,0,1,81,95
1,20,1,98,145
1,3,1,0,150
1,9,1,0,100
1,0,1,0,200
0,0,1,0,80
0,5,1,364,70
1,12,2,0,240
1,1,1,0,100
1,0,1,122,199
1,0,1,0,250
1,35,1,4,200
1,2,1,98,250
0,3,1,0,60
0,45,2,294,53
0,9,1,42,80
1,46,1,40,120
0,39,2,74,70
1,56,1,66,135
1,11,1,0,130
0,2,1,163,70
0,3,1,0,75
0,0,1,2,49
1,12,1,8,200
0,36,3,5,69
0,5,1,364,99
1,22,1,81,143
0,9,1,95,59
1,0,1,0,150
0,5,1,0,149
0,2,3,16,116
1,6,1,0,230
0,8,1,0,70
1,18,1,0,145
0,15,1,280,74
1,6,1,268,196
1,1,1,179,200
0,27,2,188,120
0,0,1,0,27
1,23,1,6,126
1,0,1,0,91
0,35,2,318,100
1,4,1,0,120
0,4,1,0,50
0,0,1,322,78
0,0,1,0,75
1,2,1,0,125
0,31,1,343,98
0,49,1,0,80
0,46,1,0,95
1,0,1,12,100
0,0,1,88,75
1,6,1,0,220
0,5,1,0,70
1,2,1,0,165
1,4,2,365,100
0,37,1,182,110
1,35,3,269,165
1,39,1,196,120
1,0,1,57,180
0,0,1,0,169
1,0,1,0,100
1,6,1,92,250
1,5,2,244,145
0,1,2,0,120
0,8,3,260,89
1,1,1,0,90
0,2,1,0,50
1,29,2,0,54
1,18,1,175,150
1,0,1,174,75
0,56,1,54,95
0,55,1,346,46
0,3,2,105,70
1,17,2,129,300
1,1,1,24,300
1,30,2,101,200
0,26,2,34,74
0,1,1,0,64
1,1,1,0,175
1,2,1,0,88
0,1,1,0,38
0,0,1,10,115
0,5,1,342,60
1,1,1,0,80
0,48,1,0,99
1,12,1,14,130
0,0,1,0,45
1,0,1,0,199
0,60,1,317,280
0,0,1,189,55
0,13,1,74,75
1,5,1,7,195
1,3,1,228,150
1,14,1,0,100
0,0,1,0,69
0,0,1,81,75
1,1,1,0,300
1,27,1,0,325
0,28,3,251,50
0,6,1,0,55
1,4,1,0,115
0,4,1,365,189
1,23,2,16,85
0,14,2,0,85
0,0,1,89,150
0,6,1,0,43
0,0,1,43,100
0,0,3,317,58
0,9,2,46,99
1,11,1,52,120
1,0,1,0,330
1,12,2,0,90
0,10,3,89,75
1,68,1,89,135
0,3,1,31,50
0,4,1,0,55
0,0,1,88,100
0,53,1,108,70
0,0,2,365,70
0,11,2,67,115
1,44,1,48,288
1,4,1,10,75
0,2,1,0,80
1,0,1,0,125
0,2,1,0,60
0,1,1,0,150
0,6,1,0,95
1,0,1,0,150
1,7,1,0,145
0,2,3,337,90
0,0,1,66,41
0,7,1,326,75
0,14,1,0,75
1,1,2,0,137
1,2,1,324,100
0,12,3,320,45
0,56,2,14,102
0,3,1,221,95
1,0,1,67,165
0,33,1,20,75
0,0,1,0,90
1,54,1,158,135
0,0,1,0,200
0,20,3,88,58
0,2,1,0,80
0,10,3,83,35
0,59,2,0,75
1,28,1,329,149
0,19,1,301,110
1,38,1,100,125
0,1,1,0,40
0,0,2,17,70
1,23,1,16,120
0,3,2,0,80
1,25,1,65,100
1,17,1,14,85
0,0,1,23,250
1,3,1,52,220
1,5,1,358,325
2,8,1,6,33
1,2,1,0,180
1,16,1,59,299
1,0,1,0,199
0,23,1,129,40
1,49,1,205,200
0,8,1,0,90
1,1,1,128,120
0,0,1,363,55
1,9,1,0,126
1,4,1,24,112
0,0,1,0,125
1,4,1,0,195
0,0,1,0,75
0,31,1,0,50
1,15,2,365,80
0,6,1,0,45
1,42,2,234,198
0,13,1,2,35
0,0,1,20,50
0,11,1,340,80
0,0,1,6,85
1,45,1,0,126
0,13,2,48,99
1,7,1,0,175
0,3,1,176,110
1,9,1,344,125
0,27,3,351,55
1,9,1,6,145
0,4,1,12,50
0,2,1,0,35
1,5,1,0,140
0,26,2,0,50
0,8,1,2,60
1,5,1,1,120
0,3,1,0,50
0,1,1,0,60
0,4,1,107,50
0,40,1,0,65
0,0,1,0,80
1,9,2,154,239
0,0,1,0,60
0,0,1,0,75
0,2,1,0,120
2,7,2,0,65
0,1,1,0,65
1,30,1,4,195
0,2,1,139,125
0,26,1,156,55
1,0,1,180,100
1,21,1,70,189
0,2,3,0,120
1,60,1,0,275
0,13,3,365,75
0,2,1,0,80
1,0,1,133,180
1,6,1,130,168
1,46,1,106,158
1,0,1,0,75
1,0,1,0,200
1,1,1,53,300
0,6,1,4,45
0,1,1,0,99
1,44,2,126,115
1,10,1,348,225
1,23,1,262,49
1,6,1,114,250
0,26,2,123,28
0,5,1,0,30
1,3,1,4,106
1,13,1,0,130
0,0,1,0,50
1,14,1,356,50
1,26,1,7,87
1,25,1,221,299
0,5,1,0,99
1,0,1,150,208
0,33,2,127,67
0,1,2,115,70
1,12,1,0,160
0,1,3,0,100
1,1,1,0,125
0,4,1,0,43
0,45,2,26,80
1,12,1,91,80
1,65,1,263,169
1,10,2,46,130
1,3,1,0,245
0,2,1,66,76
0,0,1,0,40
0,2,1,0,50
0,37,1,291,70
1,1,1,0,127
1,0,1,0,140
0,0,1,61,80
1,2,1,0,100
0,0,1,179,200
0,8,1,0,70
0,2,3,0,68
1,7,2,343,295
0,1,1,0,70
1,19,1,295,129
1,41,1,211,105
1,0,1,14,120
0,28,2,80,70
0,0,2,0,65
0,10,2,0,40
1,33,1,171,100
0,1,1,0,50
1,22,1,189,155
0,1,1,0,65
0,2,1,0,50
0,10,2,364,132
1,1,1,0,129
1,3,1,0,200
0,31,1,124,150
0,0,1,0,45
0,3,1,0,30
0,0,1,3,299
1,0,1,0,250
1,15,1,0,125
0,12,1,180,150
1,3,1,0,275
0,4,1,5,44
1,2,1,0,98
0,3,1,0,40
2,9,3,0,68
0,7,1,0,41
1,31,1,24,125
1,5,1,0,225
0,1,1,0,160
1,0,1,27,115
0,0,1,0,60
0,54,2,24,38
0,1,3,0,103
1,1,1,0,250
0,1,1,0,49
1,25,1,22,150
0,13,2,0,37
1,0,1,16,190
1,9,2,162,130
1,2,1,0,125
1,0,1,0,106
0,0,1,179,60
0,0,1,0,69
1,4,1,0,275
0,19,3,360,109
0,3,1,163,70
0,0,2,320,43
1,0,1,0,85
1,3,1,61,100
0,0,1,210,65
1,29,1,358,250
1,51,1,11,210
0,2,1,0,70
1,0,2,0,150
1,2,2,0,100
1,0,1,0,80
1,0,2,344,198
0,14,1,7,67
1,10,2,308,117
0,52,2,0,60
1,0,1,0,265
0,6,1,0,66
1,3,1,29,189
0,0,1,0,50
0,4,1,0,50
0,1,1,0,50
1,0,1,0,160
0,29,1,362,55
0,7,1,0,32
1,3,1,0,195
1,0,1,0,74
1,36,1,191,170
0,1,1,0,45
1,12,1,161,100
0,0,1,0,75
1,0,1,69,125
1,3,1,0,100
1,6,1,0,80
0,0,1,0,77
1,0,2,41,200
1,16,1,0,100
0,0,1,0,75
0,0,1,0,43
1,1,1,0,170
0,44,1,19,85
0,10,1,0,60
1,0,2,89,205
0,1,1,11,55
0,13,1,219,70
1,12,1,0,130
0,0,1,0,55
1,1,1,0,80
0,0,1,323,80
0,0,1,0,70
0,0,1,0,43
0,4,1,0,85
1,0,1,13,100
1,14,1,0,165
0,16,3,365,50
1,0,1,0,190
1,19,2,340,97
0,19,3,138,55
0,2,2,0,39
0,38,2,306,65
1,5,1,0,99
1,52,1,188,250
1,9,1,245,125
0,2,2,0,60
0,8,1,0,65
0,6,2,24,45
0,4,2,8,125
0,26,3,305,85
0,55,1,318,62
1,1,1,0,275
1,4,1,0,79
0,0,1,0,40
0,5,1,281,85
0,0,1,0,60
1,1,1,362,129
0,4,1,0,115
0,0,1,0,99
1,1,1,284,300
0,0,1,0,115
0,3,1,0,80
0,3,2,222,57
1,12,1,82,180
0,14,1,5,50
1,43,1,347,250
2,54,2,22,45
0,7,1,0,30
0,9,1,90,45
1,0,1,149,100
0,10,1,5,99
0,8,1,3,65
0,19,1,88,169
1,5,1,5,230
0,7,1,0,45
0,2,1,0,200
0,9,2,320,65
1,16,1,3,250
1,1,1,336,100
1,58,1,70,135
0,14,1,10,75
1,27,1,0,100
1,4,1,187,190
1,8,1,199,300
1,16,1,241,285
1,12,1,6,215
1,6,1,11,199
1,4,1,0,113
0,0,1,7,60
2,0,1,0,100
0,3,1,0,63
1,0,1,0,150
1,8,2,0,220
1,4,1,233,200
1,3,2,0,120
1,15,1,22,181
1,0,1,235,150
0,6,1,5,99
0,44,1,299,85
1,12,1,365,270
0,5,2,345,150
1,2,1,0,150
0,19,1,178,195
0,3,1,331,110
0,11,1,0,79
0,1,1,0,75
1,0,1,30,145
1,31,1,0,210
0,58,1,78,100
0,33,1,8,39
0,65,3,52,35
1,6,1,309,110
1,0,1,355,290
0,24,1,20,139
1,1,2,150,300
1,34,1,1,99
1,0,1,0,165
1,5,1,10,149
1,5,1,0,140
2,0,2,0,68
0,8,2,364,55
1,46,1,0,180
0,0,1,31,150
0,42,1,20,70
1,2,1,0,100
1,2,1,17,300
1,0,1,0,200
1,7,2,0,53
0,0,2,0,150
0,0,2,13,78
1,0,1,168,309
0,1,1,0,45
2,37,1,0,80
0,22,1,275,65
0,8,1,159,66
1,2,1,26,100
0,1,1,0,70
1,1,1,117,195
0,5,1,1,70
0,9,3,251,220
1,3,1,0,60
0,2,1,364,150
1,0,1,159,58
0,34,1,331,37
0,1,1,0,50
1,1,1,0,115
1,6,2,0,237
0,12,1,189,70
1,17,1,71,250
1,5,1,0,115
0,0,1,89,127
0,4,1,155,80
0,2,1,40,149
0,32,2,0,85
1,6,1,188,225
1,10,1,218,200
1,2,2,0,95
1,0,1,0,120
1,4,1,0,200
0,54,1,0,100
0,23,3,0,60
1,3,1,215,90
0,0,1,0,90
1,31,1,45,90
0,17,3,0,35
1,2,1,0,139
0,0,2,0,105
1,0,1,0,175
1,26,1,0,149
1,64,1,72,147
1,8,1,0,140
1,6,2,86,129
0,7,1,36,55
0,0,1,0,129
0,0,1,0,75
0,0,1,0,69
0,10,1,14,100
0,0,1,0,41
1,12,1,0,125
1,26,2,267,110
1,2,1,0,90
1,20,1,0,275
0,1,2,2,125
1,49,2,218,215
1,3,1,146,150
1,2,1,0,100
0,0,1,0,100
0,3,1,0,95
0,1,2,0,69
1,40,1,42,140
0,5,1,298,42
1,1,1,0,180
0,0,1,188,75
1,1,1,346,125
1,16,1,140,95
1,50,1,328,140
1,5,1,83,175
1,7,1,50,210
0,24,1,119,90
1,2,1,249,315
0,0,1,0,51
0,15,2,27,50
1,1,1,0,300
0,49,2,110,80
0,0,1,0,70
0,1,2,89,50
1,22,1,121,105
1,19,1,0,88
0,0,1,0,65
0,31,2,340,112
0,0,1,0,100
1,26,1,251,190
0,67,1,265,195
1,0,1,0,100
1,17,1,254,200
2,0,1,0,110
0,4,3,0,78
0,1,1,65,70
1,15,1,18,70
1,1,1,0,120
1,0,1,0,180
1,8,1,0,115
1,29,1,13,95
1,60,1,332,220
0,20,1,89,75
1,33,2,304,150
0,2,1,7,65
1,2,1,0,250
1,0,1,36,102
1,2,1,0,111
0,20,1,0,63
1,11,1,88,175
0,16,3,0,80
1,0,3,353,300
0,2,1,364,35
1,16,1,136,200
1,31,1,1,140
0,3,1,0,45
2,9,2,89,51
0,0,1,0,125
0,10,1,102,80
0,5,1,55,120
1,2,1,0,100
1,3,1,0,185
0,70,3,326,36
0,1,1,0,45
0,30,3,43,69
1,60,2,112,185
0,0,1,0,69
0,4,1,63,47
0,0,1,0,80
0,5,1,0,50
1,18,1,0,249
1,8,1,0,150
1,10,1,0,150
0,1,1,0,63
1,13,1,0,99
1,3,1,0,295
0,5,1,37,45
1,29,1,19,33
0,0,1,0,32
1,1,1,43,230
1,16,1,0,147
0,13,3,321,63
0,4,1,0,65
0,10,1,179,50
0,21,1,3,99
1,11,2,280,275
0,7,1,365,100
1,53,3,267,170
1,2,1,0,125
0,1,1,0,49
0,5,2,160,55
1,63,1,257,190
0,6,1,0,75
0,6,1,0,40
1,29,2,313,275
1,1,1,8,170
0,2,2,220,80
1,4,1,0,200
2,0,1,15,70
0,0,1,3,35
1,15,1,345,120
0,0,1,0,35
0,0,1,0,133
1,1,1,3,179
1,0,1,0,99
1,7,1,0,300
0,23,1,0,125
0,4,1,35,50
0,2,1,0,50
0,7,1,0,69
0,13,3,0,100
1,11,1,0,109
1,22,1,122,125
0,0,2,12,120
0,5,2,90,95
1,4,1,0,85
1,0,1,0,165
1,26,1,1,100
1,32,1,33,325
1,42,1,100,135
1,6,2,230,220
0,42,1,80,91
0,8,1,0,36
1,0,1,0,160
1,0,1,10,190
1,31,2,12,174
0,0,1,0,115
0,33,3,44,100
0,3,3,319,32
0,3,3,174,55
0,1,1,17,65
0,7,1,0,68
1,7,1,0,175
0,55,1,342,100
1,28,1,0,237
0,4,1,0,46
0,7,3,139,33
1,25,1,158,190
0,0,1,0,65
0,13,3,282,50
1,3,1,351,85
0,11,1,345,250
1,3,1,0,230
0,7,1,0,88
0,5,1,0,85
1,10,1,11,200
0,0,1,0,200
0,1,1,0,110
1,56,2,148,182
2,0,1,7,60
0,2,1,0,35
1,9,1,0,200
1,7,1,0,200
1,1,1,22,125
1,8,1,6,150
1,0,1,324,169
1,63,1,323,169
1,3,1,0,162
1,14,1,87,300
1,8,1,51,156
0,12,1,53,42
0,1,1,0,59
0,1,1,189,75
1,0,1,0,250
0,28,2,340,65
1,63,1,0,190
0,1,1,2,80
0,1,1,0,80
0,1,1,363,40
0,1,1,0,85
0,1,3,302,55
0,6,1,0,75
0,21,1,0,70
1,57,1,157,165
1,15,1,300,200
1,25,3,12,60
1,0,1,0,120
1,0,2,326,125
0,0,1,0,150
1,67,1,74,165
0,3,1,0,90
1,2,1,300,155
0,7,1,0,60
1,4,1,0,220
1,16,1,0,99
2,13,2,365,42
0,0,3,37,100
1,1,1,21,129
1,1,2,342,125
0,9,2,180,90
1,20,1,329,108
0,12,3,142,70
1,18,1,0,170
1,11,3,38,78
1,52,1,119,300
1,0,1,0,190
0,8,1,0,85
2,1,2,0,50
0,0,1,0,75
1,57,1,336,60
1,10,1,292,150
1,0,1,0,95
1,42,1,4,147
0,1,2,0,55
0,1,1,7,70
0,17,1,0,47
0,0,1,0,75
1,0,1,0,150
0,5,2,0,50
0,7,3,0,35
1,8,1,88,202
1,7,1,0,85
1,6,1,0,200
1,38,1,49,225
1,1,2,6,184
1,6,1,0,128
0,41,2,158,95
0,40,1,313,70
1,44,1,3,175
0,1,2,0,60
0,4,2,0,55
1,24,1,0,175
0,1,3,173,75
0,3,2,166,78
1,0,1,0,120
1,0,1,0,110
1,15,2,158,165
2,8,1,0,85
1,1,1,0,75
1,4,2,8,310
1,6,1,49,250
0,1,1,99,110
0,0,1,88,165
0,3,1,61,160
1,29,3,205,230
1,4,1,0,73
0,3,1,5,35
1,70,1,283,110
1,1,1,0,150
0,0,1,0,65
0,5,1,0,90
0,17,3,309,125
1,2,1,0,180
1,16,1,129,175
1,4,1,0,200
0,1,1,245,40
0,3,1,0,75
0,0,1,0,95
1,9,1,0,175
1,1,1,0,230
0,7,1,14,69
0,0,1,0,60
0,0,1,87,75
0,55,3,13,70
0,1,2,364,100
0,0,1,0,55
1,1,1,38,105
0,35,2,161,60
1,0,1,3,100
0,0,1,365,200
1,30,1,0,100
1,10,1,270,195
1,6,1,4,150
0,20,1,6,40
0,1,1,0,50
0,32,1,0,119
0,0,1,114,200
0,19,2,0,75
2,13,1,0,195
1,20,1,36,150
0,10,2,184,60
1,1,1,0,130
1,1,1,0,285
0,34,3,319,69
0,4,3,112,118
1,4,1,0,150
0,3,1,89,100
1,19,1,50,225
0,1,1,0,119
1,3,1,0,145
0,1,1,0,45
1,0,2,206,200
0,25,2,351,50
1,0,1,0,250
1,39,1,90,115
0,2,1,0,60
0,53,2,344,160
1,26,1,173,59
0,44,2,305,150
0,0,1,0,50
0,0,1,0,250
1,1,1,0,150
0,12,1,32,45
1,1,1,164,250
1,2,1,0,125
0,0,2,0,60
1,0,1,0,55
0,0,1,177,180
1,6,2,337,175
0,3,1,0,45
1,5,3,311,95
1,5,1,0,175
1,16,3,92,300
0,17,2,0,75
0,0,1,359,60
0,23,2,352,71
0,0,3,0,118
1,51,1,57,80
0,11,2,63,175
0,2,1,0,90
1,64,1,330,325
0,40,2,66,150
0,0,2,0,75
0,4,3,70,56
0,0,1,267,150
0,19,2,16,63
1,9,1,47,220
2,22,1,365,46
0,0,1,0,100
1,2,1,11,198
0,0,1,90,55
1,36,1,334,120
0,0,2,0,70
0,12,1,104,90
1,20,1,49,199
1,0,1,0,250
0,0,1,0,29
0,0,1,0,90
1,24,2,3,180
0,0,1,0,188
0,9,1,0,50
1,28,1,106,215
0,49,1,97,99
1,61,1,265,110
0,2,2,0,79
0,0,2,21,100
1,3,1,3,200
0,0,1,5,65
0,1,1,0,80
0,12,1,13,50
1,2,1,0,100
0,0,1,0,84
1,27,1,192,110
0,5,1,351,55
1,25,1,17,185
1,0,1,0,175
1,11,1,0,120
1,13,1,11,95
1,0,1,0,150
0,15,2,244,95
1,2,1,0,250
0,3,2,330,50
1,4,1,9,95
0,5,2,351,45
0,19,3,361,70
1,30,1,122,140
1,3,1,215,285
1,23,1,20,80
1,0,1,0,300
0,6,2,216,40
0,25,2,76,100
1,0,1,0,150
1,4,1,0,145
1,29,1,39,300
1,60,1,305,218
0,20,1,0,40
0,8,2,38,20
1,2,1,0,150
0,17,3,0,45
0,0,2,154,130
1,0,1,179,188
0,7,1,155,50
0,4,1,0,75
1,17,1,243,110
1,2,1,0,141
0,5,1,273,105
1,4,1,326,167
1,38,2,257,225
1,41,1,4,120
0,0,1,318,40
1,20,1,0,155
1,0,1,0,175
0,1,2,0,52
1,2,1,10,250
1,0,1,27,101
0,4,3,0,105
1,1,1,0,190
0,0,1,0,60
1,14,1,0,189
0,32,3,340,85
1,14,1,75,82
1,4,1,0,100
1,7,1,0,180
1,0,1,190,120
1,2,1,360,75
1,51,1,248,150
1,25,1,0,160
1,28,1,51,250
0,3,1,0,30
0,20,2,3,50
1,0,2,0,150
0,0,1,0,95
1,4,1,103,75
0,0,1,0,100
0,3,3,0,65
0,0,3,308,40
1,0,1,16,50
1,0,1,12,210
0,12,2,351,38
1,1,1,0,100
1,9,1,84,280
0,0,1,0,55
0,2,1,348,88
0,10,2,34,45
1,0,1,0,250
1,3,1,0,150
0,0,1,0,55
0,20,3,332,55
0,8,1,0,100
1,1,1,78,159
1,1,2,129,200
1,0,1,32,250
0,49,1,90,50
0,1,1,0,125
1,30,2,109,150
1,0,1,336,300
0,2,1,0,120
0,0,1,6,85
1,56,3,10,135
1,2,3,49,87
1,13,1,7,100
0,37,1,84,45
1,6,1,3,80
1,2,1,33,130
1,3,1,312,250
1,0,1,146,200
0,3,1,0,99
1,5,1,8,150
1,23,1,22,49
1,0,1,0,130
0,0,1,0,49
0,1,1,0,77
0,36,1,144,25
1,7,1,2,250
0,10,2,251,82
2,31,1,364,100
1,1,1,0,75
0,1,1,365,60
0,1,2,262,50
0,0,1,60,46
1,3,1,189,60
1,24,1,183,110
1,6,2,241,125
1,35,3,0,68
0,29,1,0,50
1,12,1,4,140
0,0,1,89,200
1,1,1,0,149
1,67,1,189,155
0,13,1,324,45
0,18,2,0,120
1,5,1,344,188
1,49,1,40,95
0,10,2,150,59
0,2,2,365,65
1,46,1,0,121
1,32,1,75,61
0,7,3,334,80
0,0,2,0,58
1,11,1,0,150
1,3,1,12,110
0,8,2,324,90
0,1,1,0,35
1,0,1,0,115
1,58,1,144,220
1,0,1,79,130
1,5,1,3,150
1,20,1,339,125
0,1,3,39,90
0,36,1,49,150
1,9,1,291,200
1,0,1,83,180
0,1,1,0,65
0,0,1,41,60
0,1,1,0,80
1,49,1,152,130
1,19,2,309,150
0,1,1,0,45
0,0,1,0,125
1,15,1,120,149
1,17,1,0,120
1,13,1,73,65
0,22,1,331,70
0,20,2,164,65
0,1,1,0,50
1,6,1,18,175
0,0,1,0,50
1,7,1,36,145
1,70,1,338,300
1,2,1,0,100
1,25,2,289,60
1,2,1,0,150
1,28,1,225,204
1,18,1,0,145
1,5,1,0,240
0,18,2,118,80
1,4,1,0,125
2,27,2,1,30
1,0,1,0,100
0,1,1,0,87
1,0,1,350,230
0,45,2,0,69
0,8,2,100,65
0,0,3,44,30
1,33,1,1,123
0,3,1,0,35
1,42,1,310,145
1,66,1,189,99
0,0,1,0,250
0,0,1,0,89
1,0,1,0,165
1,1,1,192,109
1,7,1,16,125
0,3,1,0,75
0,27,1,177,55
0,1,1,0,50
0,3,1,0,49
1,2,1,0,235
0,0,1,141,150
0,8,2,0,72
0,1,2,0,60
1,1,1,0,270
1,15,3,322,247
1,2,1,31,120
1,8,1,61,299
1,2,1,0,150
0,8,1,308,60
1,18,1,0,90
1,18,1,171,199
1,2,1,0,140
0,0,1,365,180
0,0,1,83,130
0,54,2,0,123
0,13,1,123,149
1,9,1,0,105
1,0,1,71,80
1,1,3,176,99
1,2,2,179,249
1,0,3,0,250
1,0,1,0,300
0,0,1,0,149
1,2,1,0,209
0,18,1,305,60
0,2,1,249,95
1,13,1,61,299
1,3,1,189,130
2,0,1,59,80
0,5,2,44,36
1,0,1,1,200
0,5,1,13,80
1,18,1,36,140
0,15,2,254,110
0,0,1,0,85
1,4,1,0,135
0,2,2,0,79
1,9,1,168,200
1,12,1,0,160
0,2,2,8,50
1,39,1,37,189
0,0,2,0,75
0,28,2,132,67
1,15,1,19,110
1,0,1,0,110
1,62,2,58,109
1,56,1,19,125
0,0,1,0,60
1,11,1,0,250
1,0,1,45,200
1,0,1,0,131
0,0,2,365,200
1,0,1,0,120
1,19,3,8,190
1,0,1,166,167
1,1,1,90,300
0,0,2,9,70
0,14,1,54,40
0,0,1,0,63
1,17,1,6,170
1,1,1,0,100
0,0,1,0,80
0,7,1,34,45
0,20,2,179,65
0,23,1,0,150
1,9,1,0,95
0,1,1,0,48
0,1,2,0,184
1,8,1,0,229
1,0,1,0,190
0,9,1,364,85
0,0,2,0,46
1,9,1,0,150
0,10,1,248,89
1,1,1,5,80
1,8,1,66,85
1,0,1,0,150
1,8,1,5,245
0,9,1,0,100
0,52,1,224,99
1,25,1,177,170
1,0,1,365,300
1,14,1,36,100
0,2,1,0,80
1,6,1,0,200
0,4,1,0,46
1,9,3,0,199
0,10,1,0,100
1,0,1,0,200
0,8,1,0,100
0,4,1,0,300
0,21,1,177,69
0,1,2,189,60
0,0,1,125,47
0,1,3,46,90
0,1,1,0,44
0,12,3,90,50
1,0,1,0,275
1,12,1,0,200
1,6,1,0,100
0,3,1,0,59
2,0,2,0,60
1,0,1,317,180
0,8,1,0,70
1,0,1,87,250
0,0,1,0,95
1,3,1,0,200
0,0,2,133,68
1,51,1,0,225
0,0,2,66,60
1,2,3,38,145
0,44,1,41,25
1,4,1,3,170
1,3,1,23,225
1,10,1,68,200
1,24,1,365,185
0,1,2,65,95
1,3,1,4,110
0,6,2,0,50
0,33,1,2,82
1,2,1,0,80
1,1,1,0,240
0,1,1,0,70
0,0,1,0,50
0,6,1,43,60
0,21,1,185,40
0,9,3,90,100
1,14,1,5,300
2,2,1,0,45
0,2,1,0,45
0,5,1,0,150
0,0,2,352,135
0,21,1,54,88
0,0,1,0,250
1,40,1,34,76
0,52,1,70,37
0,23,3,293,70
0,4,2,324,50
0,0,1,0,50
1,11,1,49,139
